Time_Start,Day_Of_Year,Latitude,Longitude,GPS_Altitude,Pressure_Altitude,Ground_Speed,True_Air_Speed,Mach_Number,Vertical_Speed,True_Heading,Track_Angle,Drift_Angle,Pitch_Angle,Roll_Angle,Static_Air_Temp,Potential_Temp,Total_Air_Temp,Static_Pressure,Cabin_Pressure,Wind_Speed,Wind_Direction,Solar_Zenith_Angle,Aircraft_Sun_Elevation,Sun_Azimuth,Aircraft_Sun_Azimuth
69696,36,33.2654387,-80.1262241,17072.9,55092,164.8,382.55,0.681,0.4,304.1,311.4,7.4,0.23,0.14,-65.1,413.2,-45.8,90.8,347,39.4,272,55.3,34.5,-148.5,-92.2
69697,36,33.266418,-80.1276466,17074.2,55097,164.9,382.55,0.681,0.5,304.08,311.4,7.4,0.23,0.09,-65.4,412.6,-46.1,90.8,347.8,39.3,271.8,55.3,34.5,-148.5,-92.2
69698,36,33.2673982,-80.1290679,17075.7,55105,165,382.94,0.682,0.5,304.1,311.4,7.4,0.2,0.05,-65.3,412.9,-46,90.7,346.9,39.4,271.9,55.3,34.5,-148.5,-92.2
69699,36,33.2683792,-80.130488,17077.3,55112,165.1,383.33,0.683,0.5,304.13,311.4,7.4,0.2,0.08,-65.2,413.1,-45.9,90.7,347.4,39.4,272.1,55.3,34.5,-148.5,-92.2
69700,36,33.269361,-80.1315638,17078.9,55117,165.3,383.71,0.683,0.5,304.13,311.4,7.4,0.21,0.12,-65.2,413.1,-45.8,90.7,348.1,39.4,272.1,55.3,34.5,-148.5,-92.2
69701,36,33.2703435,-80.1329817,17080.5,55120,165.5,383.71,0.684,0.5,304.11,311.4,7.4,0.21,0.13,-65.4,412.7,-46,90.7,348.1,39.3,271.8,55.3,34.4,-148.5,-92.2
69702,36,33.271327,-80.1343985,17082.1,55127,165.6,383.91,0.684,0.5,304.11,311.4,7.4,0.2,0.12,-65.2,413.1,-45.8,90.7,347.1,39.3,271.8,55.3,34.5,-148.5,-92.2
69703,36,33.2723113,-80.1358143,17083.8,55132,165.7,384.3,0.684,0.5,304.12,311.4,7.4,0.21,0.06,-65.4,412.9,-45.9,90.6,346.1,39.4,271.9,55.3,34.5,-148.5,-92.2
69704,36,33.2733014,-80.1368825,17085.5,55140,165.8,384.49,0.685,0.5,304.15,311.4,7.4,0.2,0.06,-65.3,413.1,-45.9,90.6,346.6,39.3,272,55.3,34.5,-148.5,-92.2
69705,36,33.2742872,-80.138296,17087.2,55147,166,384.69,0.685,0.5,304.14,311.4,7.4,0.2,0.08,-65.1,413.5,-45.6,90.6,346.7,39.3,271.9,55.3,34.5,-148.5,-92.2
69706,36,33.2752739,-80.1397085,17088.9,55152,166.1,384.88,0.685,0.5,304.13,311.4,7.4,0.21,0.08,-65.2,413.4,-45.6,90.5,347.5,39.3,271.8,55.3,34.5,-148.5,-92.2
69707,36,33.2762613,-80.1411199,17090.6,55160,166.2,385.07,0.686,0.5,304.15,311.4,7.3,0.21,0.01,-65.2,413.4,-45.6,90.5,348.1,39.3,271.9,55.3,34.6,-148.5,-92.2
69708,36,33.2772493,-80.1421868,17092.3,55167,166.4,385.07,0.686,0.5,304.17,311.4,7.3,0.21,0.02,-65.3,413.2,-45.8,90.5,346.7,39.1,271.8,55.3,34.5,-148.5,-92.2
69709,36,33.2782381,-80.1435959,17094,55170,166.5,385.27,0.686,0.5,304.19,311.4,7.3,0.21,0.07,-65.1,413.6,-45.6,90.5,347.1,39.1,271.9,55.3,34.5,-148.5,-92.3
69710,36,33.2792277,-80.1450039,17095.8,55177,166.6,385.46,0.686,0.5,304.19,311.4,7.3,0.15,0.13,-65.2,413.5,-45.6,90.4,347.8,39.1,271.8,55.3,34.4,-148.5,-92.3
69711,36,33.280218,-80.1464108,17097.5,55187,166.7,385.66,0.687,0.5,304.19,311.4,7.3,0.04,0.09,-65.4,413.1,-45.8,90.4,347,39.1,271.8,55.3,34.5,-148.5,-92.4
69712,36,33.2812147,-80.1478136,17099.1,55195,166.9,386.05,0.687,0.4,304.2,311.4,7.3,0.04,0.03,-65.2,413.6,-45.5,90.3,346.7,39.1,271.8,55.3,34.5,-148.5,-92.4
69713,36,33.2822067,-80.1488745,17100.5,55200,167.1,386.24,0.688,0.3,304.19,311.3,7.3,-0.15,0.02,-65.3,413.5,-45.7,90.3,347.3,38.8,272,55.3,34.5,-148.5,-92.5
69714,36,33.2831997,-80.1502773,17101.6,55202,167.3,387.02,0.689,0.2,304.17,311.3,7.3,-0.27,0.06,-65.4,413.3,-45.7,90.3,346.4,39.1,272.1,55.3,34.5,-148.5,-92.6
69715,36,33.2841937,-80.1516784,17102.4,55210,167.5,387.41,0.69,0.1,304.16,311.3,7.3,-0.38,0.08,-65.2,413.6,-45.4,90.3,347.5,39.1,272,55.3,34.4,-148.5,-92.6
69716,36,33.2851888,-80.1530776,17102.9,55210,167.7,387.6,0.69,0,304.16,311.3,7.3,-0.48,0.07,-65.2,413.6,-45.4,90.3,347.5,39,271.9,55.3,34.4,-148.5,-92.7
69717,36,33.2861851,-80.1544749,17103,55210,167.9,387.99,0.692,0,304.17,311.3,7.3,-0.57,0.06,-65,414,-45.1,90.3,346.1,39,271.9,55.3,34.4,-148.5,-92.7
69718,36,33.2871826,-80.1558703,17102.8,55210,168.2,388.77,0.692,-0.1,304.17,311.3,7.3,-0.64,0.06,-65.3,413.5,-45.4,90.3,347.6,39.1,271.9,55.3,34.4,-148.5,-92.8
69719,36,33.2881815,-80.1572634,17102.3,55207,168.4,389.35,0.694,-0.2,304.18,311.3,7.2,-0.71,0.1,-65.3,413.5,-45.3,90.3,346.6,39.2,272,55.3,34.4,-148.5,-92.8
69720,36,33.2891761,-80.1583114,17101.6,55205,168.7,389.55,0.694,-0.3,304.18,311.3,7.3,-0.77,0.15,-65.1,413.8,-45.1,90.3,347.4,39.1,271.8,55.3,34.3,-148.5,-92.9
69721,36,33.2901778,-80.1597002,17100.6,55202,168.9,390.32,0.695,-0.3,304.2,311.3,7.2,-0.82,0.18,-65.3,413.5,-45.2,90.3,346.6,39.2,272,55.3,34.3,-148.5,-92.9
69722,36,33.2911812,-80.1610866,17099.4,55197,169.2,390.71,0.696,-0.4,304.22,311.3,7.2,-0.86,0.16,-65.1,413.8,-44.9,90.3,346.4,39.1,272,55.3,34.3,-148.5,-93
69723,36,33.2921861,-80.1624708,17098.1,55190,169.5,391.68,0.698,-0.4,304.23,311.3,7.2,-0.86,0.12,-65.3,413.3,-45.1,90.4,347.4,39.3,272.2,55.3,34.4,-148.5,-93
69724,36,33.2931927,-80.1638525,17096.6,55182,169.8,392.27,0.699,-0.4,304.22,311.3,7.2,-0.88,0.1,-65.4,413.1,-45.1,90.4,346.7,39.3,272.1,55.4,34.4,-148.5,-93
69725,36,33.2942008,-80.165232,17095.1,55180,170.1,392.85,0.7,-0.4,304.22,311.3,7.2,-0.94,0.09,-65.3,413.3,-44.9,90.4,347.9,39.3,272,55.4,34.4,-148.5,-93
69726,36,33.2952104,-80.1666089,17093.5,55172,170.3,393.24,0.701,-0.4,304.23,311.3,7.2,-0.94,0.13,-65.4,413,-44.9,90.5,347.4,39.3,272,55.4,34.3,-148.5,-93
69727,36,33.2962216,-80.1679835,17091.9,55167,170.6,394.21,0.702,-0.4,304.23,311.3,7.2,-0.92,0.2,-65.6,412.6,-45.1,90.5,347.1,39.5,272.1,55.4,34.3,-148.5,-93
69728,36,33.2972353,-80.1693524,17090.3,55160,170.9,394.6,0.703,-0.4,304.21,311.3,7.2,-0.89,0.17,-65.5,412.8,-45,90.5,347.5,39.5,271.9,55.4,34.3,-148.5,-93
69729,36,33.2982498,-80.1707224,17088.7,55152,171.2,394.79,0.703,-0.3,304.22,311.3,7.2,-0.87,0.09,-65.3,413.2,-44.8,90.5,347.5,39.3,271.8,55.4,34.4,-148.5,-93
69730,36,33.2992657,-80.17209,17087.3,55150,171.4,395.18,0.704,-0.3,304.23,311.3,7.2,-0.86,0.08,-65.3,413.1,-44.7,90.6,348.4,39.3,271.8,55.4,34.4,-148.5,-93
69731,36,33.3002831,-80.1734554,17086,55145,171.7,395.77,0.705,-0.3,304.26,311.3,7.1,-0.82,0.16,-65.3,413.1,-44.7,90.6,347.5,39.3,271.9,55.4,34.3,-148.5,-93
69732,36,33.301302,-80.1748187,17084.9,55142,172,396.35,0.706,-0.2,304.26,311.3,7.1,-0.79,0.25,-65.3,413.1,-44.6,90.6,348.1,39.3,271.8,55.4,34.2,-148.5,-92.9
69733,36,33.3023225,-80.17618,17083.9,55140,172.2,396.74,0.707,-0.2,304.25,311.3,7.1,-0.78,0.25,-65.1,413.5,-44.3,90.6,347.1,39.4,271.8,55.4,34.2,-148.5,-92.9
69734,36,33.3033445,-80.1775393,17083.1,55137,172.5,397.32,0.708,-0.1,304.26,311.3,7.1,-0.75,0.16,-65.5,412.7,-44.7,90.6,347.5,39.4,271.8,55.4,34.3,-148.4,-92.9
69735,36,33.3043679,-80.1792399,17082.5,55135,172.7,397.52,0.709,-0.1,304.26,311.3,7.1,-0.71,0.14,-65.3,413.1,-44.4,90.6,348.4,39.3,271.7,55.4,34.3,-148.4,-92.9
69736,36,33.3053968,-80.1805921,17082,55135,172.9,398.29,0.71,0,304.26,311.3,7.1,-0.65,0.16,-65.5,412.7,-44.5,90.6,348,39.5,271.8,55.4,34.3,-148.4,-92.8
69737,36,33.3064229,-80.1819459,17081.6,55130,173.1,398.49,0.71,0,304.25,311.3,7.1,-0.58,0.18,-65.3,413.1,-44.3,90.6,347.5,39.4,271.6,55.4,34.3,-148.4,-92.8
69738,36,33.3074504,-80.183298,17081.5,55130,173.4,398.68,0.71,0.1,304.27,311.3,7.1,-0.55,0.13,-65.3,413.1,-44.3,90.6,348.8,39.2,271.5,55.4,34.3,-148.4,-92.8
69739,36,33.3084789,-80.1846484,17081.6,55132,173.6,399.07,0.711,0.1,304.29,311.3,7.1,-0.52,0.1,-65.4,412.9,-44.3,90.6,347.9,39.2,271.6,55.4,34.4,-148.4,-92.8
69740,36,33.3095086,-80.1859973,17082,55132,173.7,399.46,0.712,0.2,304.3,311.3,7.1,-0.46,0.1,-65.5,412.7,-44.5,90.6,346.5,39.3,271.7,55.4,34.4,-148.4,-92.7
69741,36,33.3105392,-80.1873447,17082.5,55135,173.9,399.65,0.712,0.3,304.29,311.3,7.1,-0.39,0.1,-65.3,413.1,-44.2,90.6,348.6,39.2,271.5,55.4,34.4,-148.4,-92.7
69742,36,33.3115709,-80.189034,17083.3,55142,174.1,400.04,0.713,0.3,304.28,311.3,7.1,-0.49,0.12,-65.4,412.9,-44.2,90.6,347.9,39.3,271.5,55.4,34.3,-148.4,-92.7
69743,36,33.3126035,-80.1903786,17084.2,55152,174.2,400.43,0.714,0.3,304.27,311.3,7.1,-0.52,0.15,-65.3,413.2,-44.1,90.5,347.1,39.4,271.5,55.4,34.3,-148.4,-92.7
69744,36,33.3136448,-80.1917174,17085,55152,174.4,400.82,0.714,0.2,304.29,311.3,7.1,-0.48,0.16,-65.1,413.6,-43.9,90.5,347.4,39.4,271.6,55.4,34.3,-148.4,-92.7
69745,36,33.3146796,-80.1930592,17085.8,55155,174.6,401.01,0.714,0.3,304.33,311.3,7.1,-0.49,0.12,-65.3,413.2,-44,90.5,347.5,39.2,271.6,55.4,34.3,-148.4,-92.8
69746,36,33.3157153,-80.1943996,17086.6,55157,174.7,401.21,0.715,0.3,304.34,311.3,7.1,-0.51,0.16,-65.3,413.2,-44.1,90.5,348.1,39.2,271.6,55.4,34.3,-148.4,-92.8
69747,36,33.3167521,-80.1957386,17087.4,55162,174.9,401.6,0.715,0.2,304.33,311.3,7.1,-0.51,0.21,-65.3,413.2,-44,90.5,348.5,39.2,271.6,55.4,34.2,-148.4,-92.8
69748,36,33.3177899,-80.1974194,17088.2,55162,175.1,401.6,0.716,0.2,304.34,311.3,7,-0.52,0.14,-65.3,413.2,-44,90.5,347.5,39.1,271.4,55.4,34.3,-148.4,-92.8
69749,36,33.3188289,-80.1987557,17089,55165,175.2,401.99,0.716,0.2,304.38,311.3,7,-0.53,0.07,-65.5,412.8,-44.2,90.5,347.9,39.1,271.7,55.4,34.4,-148.4,-92.8
69750,36,33.3198687,-80.2000906,17089.7,55170,175.4,402.18,0.717,0.2,304.39,311.3,7,-0.52,0.15,-65.5,412.8,-44.2,90.5,348,39,271.6,55.4,34.3,-148.4,-92.8
69751,36,33.3209096,-80.201424,17090.4,55170,175.6,402.57,0.717,0.2,304.38,311.3,7,-0.56,0.17,-65.3,413.2,-43.9,90.5,346.6,39,271.5,55.4,34.3,-148.4,-92.9
69752,36,33.3219575,-80.2030968,17091.2,55175,175.8,402.96,0.718,0.2,304.38,311.3,7,-0.58,0.13,-65.2,413.4,-43.8,90.5,348,39,271.5,55.4,34.3,-148.4,-92.9
69753,36,33.3230005,-80.2044274,17091.9,55177,175.9,403.35,0.718,0.2,304.39,311.3,7,-0.56,0.13,-65.4,413.1,-43.9,90.4,347.9,39.1,271.6,55.4,34.3,-148.4,-92.9
69754,36,33.3240446,-80.2057567,17092.7,55180,176.1,403.35,0.719,0.2,304.4,311.3,7,-0.53,0.19,-65.3,413.3,-43.9,90.4,348,38.9,271.5,55.4,34.2,-148.4,-92.9
69755,36,33.3250897,-80.2070846,17093.4,55180,176.3,403.74,0.719,0.3,304.42,311.3,7,-0.54,0.18,-65.4,413.1,-43.9,90.4,347.9,38.9,271.5,55.4,34.3,-148.4,-92.9
69756,36,33.3261359,-80.2087545,17094.2,55182,176.5,403.74,0.72,0.3,304.44,311.3,7,-0.56,0.13,-65.3,413.3,-43.8,90.4,346.9,38.7,271.4,55.4,34.3,-148.4,-92.9
69757,36,33.3271831,-80.2100798,17095.1,55187,176.6,404.71,0.721,0.3,304.45,311.3,6.9,-0.54,0.17,-65.3,413.3,-43.7,90.4,348.3,39,271.8,55.4,34.3,-148.4,-92.9
69758,36,33.3282313,-80.2114038,17096.1,55187,176.8,405.1,0.722,0.3,304.43,311.3,7,-0.52,0.2,-65.4,413.1,-43.8,90.4,347.3,39.1,271.7,55.4,34.2,-148.4,-92.9
69759,36,33.3292806,-80.2127267,17097.1,55195,177,405.1,0.722,0.3,304.43,311.3,7,-0.51,0.17,-65.3,413.5,-43.7,90.3,347.5,38.9,271.5,55.4,34.3,-148.4,-92.9
69760,36,33.3303391,-80.2143891,17098.3,55197,177.1,405.29,0.722,0.4,304.46,311.3,6.9,-0.51,0.12,-65.3,413.5,-43.6,90.3,346.5,38.9,271.6,55.4,34.3,-148.4,-92.9
69761,36,33.3313902,-80.2157095,17099.4,55202,177.2,405.49,0.722,0.4,304.48,311.3,6.9,-0.51,0.08,-65.5,413.1,-43.9,90.3,346.1,38.8,271.7,55.4,34.3,-148.4,-92.9
69762,36,33.3324422,-80.2170286,17100.5,55205,177.4,405.68,0.723,0.4,304.49,311.3,6.9,-0.51,0.08,-65.3,413.5,-43.6,90.3,347.5,38.8,271.6,55.4,34.3,-148.4,-92.9
69763,36,33.3334952,-80.2186898,17101.8,55210,177.5,405.87,0.723,0.4,304.49,311.3,6.9,-0.5,0.1,-65.3,413.5,-43.6,90.3,347.5,38.8,271.6,55.4,34.3,-148.4,-92.9
69764,36,33.3345488,-80.2200064,17103,55217,177.7,406.07,0.724,0.4,304.49,311.3,6.9,-0.49,0.13,-65.5,413.2,-43.8,90.2,347.5,38.7,271.5,55.4,34.3,-148.4,-92.9
69765,36,33.3356035,-80.2213219,17104.3,55220,177.9,406.07,0.724,0.4,304.48,311.3,6.9,-0.47,0.15,-65.3,413.6,-43.5,90.2,348,38.6,271.3,55.4,34.3,-148.4,-92.9
69766,36,33.336659,-80.2229796,17105.6,55227,178,406.46,0.724,0.4,304.48,311.3,6.9,-0.48,0.11,-65.5,413.2,-43.7,90.2,347.5,38.7,271.3,55.4,34.3,-148.4,-92.9
69767,36,33.3377154,-80.2242928,17106.9,55230,178.1,406.85,0.725,0.4,304.5,311.3,6.9,-0.47,0.07,-65.3,413.6,-43.5,90.2,346.9,38.7,271.5,55.4,34.3,-148.4,-92.9
69768,36,33.3387815,-80.225603,17108.2,55235,178.3,406.65,0.725,0.4,304.51,311.3,6.9,-0.46,0.06,-65.5,413.2,-43.7,90.2,347.5,38.4,271.3,55.4,34.3,-148.4,-92.9
69769,36,33.3398393,-80.2272573,17109.6,55237,178.4,407.04,0.725,0.4,304.51,311.3,6.9,-0.46,0.04,-65.5,413.2,-43.6,90.2,348.3,38.5,271.3,55.4,34.4,-148.4,-92.9
69770,36,33.3408979,-80.228567,17111,55245,178.5,407.43,0.726,0.5,304.52,311.3,6.9,-0.48,0.02,-65.6,413.1,-43.7,90.1,347.6,38.6,271.4,55.4,34.4,-148.4,-92.9
69771,36,33.3419571,-80.2302188,17112.5,55252,178.6,407.82,0.727,0.5,304.52,311.3,6.9,-0.51,0.06,-65,414.3,-43.1,90.1,348.8,38.7,271.5,55.4,34.3,-148.4,-92.9
69772,36,33.3430171,-80.2315261,17113.9,55262,178.8,408.01,0.727,0.4,304.52,311.3,6.9,-0.61,0.13,-65.3,413.7,-43.4,90.1,349,38.6,271.4,55.5,34.3,-148.4,-93
69773,36,33.3440779,-80.2328323,17115.3,55267,179,408.01,0.727,0.4,304.51,311.3,6.9,-0.63,0.12,-65.3,413.8,-43.3,90,347.1,38.5,271.2,55.5,34.3,-148.4,-93
69774,36,33.3451396,-80.2344804,17116.5,55272,179.1,408.4,0.728,0.3,304.52,311.3,6.9,-0.66,0.07,-65.5,413.4,-43.5,90,348,38.6,271.3,55.5,34.3,-148.4,-93
69775,36,33.3462021,-80.2357839,17117.5,55275,179.3,408.98,0.728,0.3,304.54,311.3,6.8,-0.69,0.1,-65.5,413.4,-43.5,90,346.4,38.6,271.4,55.5,34.3,-148.3,-93
69776,36,33.3472713,-80.2374284,17118.4,55277,179.4,408.98,0.729,0.3,304.55,311.3,6.8,-0.73,0.15,-65.5,413.4,-43.4,90,347.8,38.5,271.4,55.5,34.2,-148.3,-93.1
69777,36,33.3483358,-80.2387292,17119.3,55282,179.6,409.18,0.73,0.3,304.56,311.3,6.8,-0.74,0.16,-65.5,413.4,-43.4,90,348.5,38.4,271.3,55.5,34.2,-148.3,-93.1
69778,36,33.3494013,-80.2400286,17120,55282,179.7,409.37,0.73,0.3,304.56,311.3,6.8,-0.68,0.14,-65.7,413,-43.6,90,347,38.4,271.3,55.5,34.2,-148.3,-93.1
69779,36,33.3504678,-80.2416701,17120.8,55280,179.9,409.76,0.73,0.3,304.56,311.3,6.8,-0.59,0.13,-65.9,412.6,-43.7,90,347.5,38.5,271.3,55.5,34.3,-148.3,-93
69780,36,33.3515351,-80.2429672,17121.7,55280,180.1,409.57,0.731,0.4,304.54,311.3,6.8,-0.47,0.1,-65.9,412.6,-43.7,90,347.5,38.3,270.9,55.5,34.3,-148.3,-92.9
69781,36,33.3526032,-80.2446064,17122.9,55280,180.2,409.96,0.731,0.6,304.53,311.3,6.8,-0.35,0.05,-65.9,412.6,-43.8,90,347.4,38.4,270.9,55.5,34.3,-148.3,-92.8
69782,36,33.3536719,-80.2459015,17124.5,55290,180.2,410.15,0.731,0.7,304.51,311.3,6.9,-0.26,0.07,-65.9,412.8,-43.8,89.9,347.3,38.5,270.9,55.5,34.3,-148.3,-92.7
69783,36,33.3547411,-80.2475392,17126.6,55287,180.3,409.57,0.731,0.9,304.52,311.3,6.8,0.09,0.12,-66,412.6,-43.9,89.9,347.8,38.2,270.6,55.5,34.3,-148.3,-92.5
69784,36,33.3558186,-80.2488311,17129.1,55290,180.3,409.18,0.73,1.1,304.54,311.3,6.8,0.32,0.12,-65.8,413,-43.7,89.9,347.8,37.9,270.5,55.5,34.3,-148.3,-92.3
69785,36,33.3568883,-80.2504688,17132.5,55305,180.3,408.79,0.729,1.4,304.55,311.3,6.8,0.64,0.08,-66,412.6,-44,89.9,347.6,37.8,270.4,55.5,34.3,-148.3,-92.1
69786,36,33.3579577,-80.2517639,17136.7,55307,180.2,408.01,0.728,1.8,304.55,311.3,6.8,1.14,0.07,-65.7,413.2,-43.7,89.9,346.5,37.5,270.2,55.5,34.4,-148.3,-91.8
69787,36,33.3590264,-80.2534037,17142.1,55340,180.1,408.21,0.727,2.1,304.51,311.3,6.9,1.34,0.07,-65.8,413.2,-43.8,89.7,347.4,37.7,270.2,55.5,34.4,-148.3,-91.6
69788,36,33.3600943,-80.2547019,17148.7,55365,179.8,407.62,0.727,2.4,304.47,311.3,6.9,1.6,0.05,-65.7,413.6,-43.8,89.6,346.6,37.8,270,55.5,34.4,-148.3,-91.4
69789,36,33.361161,-80.2560023,17156.5,55395,179.5,406.85,0.725,2.7,304.45,311.3,7,1.91,0.01,-65.7,413.7,-43.8,89.5,346.9,37.7,269.9,55.5,34.4,-148.3,-91.2
69790,36,33.3622264,-80.2576485,17165.1,55425,179.3,405.68,0.723,3,304.43,311.3,7,2.22,0.01,-65.7,414,-43.9,89.3,345.7,37.4,269.5,55.5,34.5,-148.3,-90.9
69791,36,33.3632901,-80.2589544,17174.8,55460,178.9,404.51,0.721,3.3,304.4,311.4,7.1,2.52,0.05,-65.8,413.9,-44.3,89.2,346.5,37.5,268.9,55.5,34.5,-148.3,-90.7
69792,36,33.3643542,-80.2606032,17185.3,55500,178.5,402.37,0.718,3.5,304.38,311.4,7.1,2.77,0.08,-65.4,415,-44,89,346.7,37,268.2,55.5,34.5,-148.3,-90.5
69793,36,33.3654137,-80.2619159,17196.8,55542,178.1,401.21,0.716,3.7,304.36,311.4,7.1,2.96,0.07,-65.3,415.3,-44.1,88.9,346.9,36.8,268,55.5,34.5,-148.3,-90.3
69794,36,33.3664708,-80.2632323,17209,55582,177.6,399.85,0.713,3.9,304.33,311.4,7.2,3.13,0.07,-65.9,414.4,-44.8,88.7,346,36.7,267.7,55.5,34.5,-148.3,-90.2
69795,36,33.3675256,-80.2648959,17221.9,55640,177.2,399.07,0.711,4,304.29,311.4,7.2,3.15,-0.1,-65.5,415.6,-44.5,88.4,345.5,36.7,267.6,55.5,34.5,-148.3,-90.1
69796,36,33.368578,-80.26622,17235.2,55700,176.8,398.29,0.71,4,304.26,311.4,7.3,3.03,-0.18,-66,414.8,-45.1,88.2,345.2,36.8,267.5,55.5,34.6,-148.3,-90.2
69797,36,33.3696281,-80.2675472,17248.6,55760,176.4,396.93,0.708,3.9,304.24,311.4,7.3,2.71,-0.17,-65.7,415.8,-44.8,87.9,345.7,36.5,267.2,55.5,34.6,-148.3,-90.4
69798,36,33.3706762,-80.2688773,17261.7,55825,176.1,395.77,0.706,3.5,304.22,311.4,7.3,2.13,-0.18,-66.1,415.3,-45.5,87.7,343.7,36.3,266.9,55.5,34.6,-148.3,-90.8
69799,36,33.3717229,-80.2705522,17273.8,55867,175.9,394.41,0.704,3,304.26,311.4,7.3,1.59,-0.21,-66.1,415.6,-45.6,87.5,345.5,35.8,266.6,55.5,34.6,-148.3,-91.1
69800,36,33.3727741,-80.2718828,17284.4,55922,175.9,394.21,0.703,2.4,304.34,311.4,7.1,0.77,-0.23,-65.8,416.5,-45.3,87.3,345.5,35.6,266.9,55.5,34.6,-148.3,-91.8
69801,36,33.3738194,-80.273215,17293,55940,175.9,393.43,0.702,1.7,304.41,311.4,7.1,0.29,-0.12,-66.3,415.6,-45.8,87.2,346,35.1,266.8,55.5,34.5,-148.3,-92.2
69802,36,33.3748646,-80.2745465,17299.2,55952,176,392.85,0.702,1.2,304.45,311.4,7,-0.25,0.09,-66.3,415.7,-45.9,87.1,344.4,34.7,266.6,55.5,34.4,-148.3,-92.6
69803,36,33.3759104,-80.27622,17303.3,55962,176.1,393.24,0.702,0.6,304.49,311.3,7,-0.75,-0.1,-66.3,415.7,-45.9,87.1,343.6,34.5,267.2,55.5,34.4,-148.3,-93
69804,36,33.3769569,-80.2775483,17305.4,55950,176.3,393.63,0.702,0.1,304.52,311.3,6.9,-0.96,0.03,-66.2,415.9,-45.7,87.1,344,34.4,267.3,55.5,34.3,-148.3,-93.2
69805,36,33.3780046,-80.2788744,17305.7,55940,176.6,393.43,0.703,-0.2,304.52,311.3,6.9,-1.22,0.04,-66.3,415.6,-45.8,87.2,343.1,34.1,266.9,55.5,34.2,-148.3,-93.3
69806,36,33.3790538,-80.2801979,17304.6,55922,176.9,394.41,0.704,-0.5,304.51,311.3,6.9,-1.38,0,-66.1,416,-45.6,87.2,343.3,34.3,267,55.5,34.3,-148.3,-93.4
69807,36,33.3801045,-80.2818618,17302.5,55897,177.2,394.41,0.704,-0.6,304.53,311.3,6.9,-1.3,0.02,-66.3,415.3,-45.7,87.4,344.2,34.1,266.7,55.5,34.3,-148.3,-93.4
69808,36,33.3811527,-80.2831782,17299.9,55885,177.6,395.18,0.706,-0.6,304.56,311.3,6.8,-1.33,0.03,-66.2,415.5,-45.6,87.4,344.5,34.1,266.8,55.5,34.2,-148.3,-93.4
69809,36,33.3822068,-80.2844929,17297.1,55872,177.9,395.57,0.706,-0.6,304.56,311.3,6.8,-1.12,0.09,-66.5,414.8,-45.8,87.5,345,34,266.7,55.5,34.2,-148.3,-93.3
69810,36,33.3832629,-80.286148,17294.3,55845,178.3,395.77,0.706,-0.4,304.57,311.3,6.8,-0.83,0.05,-66,415.7,-45.3,87.6,345.4,33.8,266.3,55.5,34.2,-148.3,-93.1
69811,36,33.3843204,-80.2874574,17291.9,55842,178.5,396.15,0.707,-0.3,304.56,311.3,6.8,-0.78,0.05,-66.2,415.2,-45.4,87.6,345,33.8,266.3,55.5,34.3,-148.3,-93
69812,36,33.3853795,-80.289108,17290.2,55842,178.8,397.13,0.709,-0.2,304.53,311.3,6.8,-0.65,0.05,-66.2,415.2,-45.4,87.6,344.9,34.1,266.3,55.5,34.3,-148.3,-92.9
69813,36,33.3864398,-80.2904132,17288.9,55827,179,396.93,0.709,0,304.48,311.3,6.9,-0.35,0.08,-66.2,415.2,-45.3,87.6,344.9,33.9,265.7,55.5,34.2,-148.3,-92.7
69814,36,33.3875014,-80.2917169,17288.2,55825,179.2,397.32,0.709,0.3,304.43,311.3,6.9,-0.18,0.08,-66.3,414.9,-45.5,87.7,344.6,34.1,265.4,55.5,34.2,-148.3,-92.5
69815,36,33.3885638,-80.2933626,17288.4,55827,179.3,397.71,0.709,0.4,304.4,311.3,7,0.06,0.02,-66.3,415,-45.5,87.6,343.3,34.2,265.4,55.5,34.3,-148.2,-92.4
69816,36,33.3896393,-80.2946603,17289.3,55832,179.4,397.9,0.71,0.6,304.4,311.3,7,0.09,0.05,-66.1,415.5,-45.3,87.6,345,34.2,265.4,55.5,34.4,-148.2,-92.3
69817,36,33.390703,-80.2963039,17290.8,55840,179.5,398.1,0.71,0.8,304.39,311.2,7,0.26,0.03,-66.1,415.5,-45.3,87.6,344.6,34,265.7,55.5,34.4,-148.2,-92.2
69818,36,33.391767,-80.2976037,17292.9,55847,179.5,398.1,0.711,0.9,304.4,311.2,6.9,0.45,0.02,-66.3,415,-45.5,87.6,344.2,34,265.7,55.5,34.4,-148.2,-92
69819,36,33.3928311,-80.298903,17295.7,55862,179.5,398.1,0.711,1.1,304.44,311.2,6.9,0.6,0.02,-66.3,415.2,-45.4,87.5,344.5,33.9,265.9,55.6,34.4,-148.2,-92
69820,36,33.3938952,-80.3005454,17299,55877,179.5,398.1,0.71,1.2,304.47,311.2,6.9,0.7,0,-66.1,415.7,-45.2,87.4,345.2,33.9,266.1,55.6,34.3,-148.2,-91.9
69821,36,33.3949591,-80.3018447,17302.8,55895,179.5,397.71,0.71,1.3,304.49,311.2,6.8,0.77,0.02,-65.9,416.1,-45,87.4,344.4,33.7,265.9,55.6,34.3,-148.2,-91.9
