Time_Start,Day_Of_Year,Latitude,Longitude,GPS_Altitude,Pressure_Altitude,Ground_Speed,True_Air_Speed,Mach_Number,Vertical_Speed,True_Heading,Track_Angle,Drift_Angle,Pitch_Angle,Roll_Angle,Static_Air_Temp,Potential_Temp,Total_Air_Temp,Static_Pressure,Cabin_Pressure,Wind_Speed,Wind_Direction,Solar_Zenith_Angle,Aircraft_Sun_Elevation,Sun_Azimuth,Aircraft_Sun_Azimuth
55454,62,32.0095717,-81.129839,10.4,-202,29.5,62.79,0.089,0.1,272.91,271.8,-1.1,4.91,-0.43,57.1,328.3,57.6,1020.6,1019.3,2.9,284.4,50.2,43.8,134.7,-135.1
55455,62,32.0095815,-81.1301892,10.6,-205,34.1,65.7,0.094,0.1,272.55,272,-0.6,4.92,-0.77,47.4,318.7,48,1020.8,1019.1,0.4,44.9,50.2,44,134.7,-134.9
55456,62,32.0095919,-81.130491,10.7,-205,38.6,76.59,0.111,0.1,272.18,271.6,-0.5,4.84,-0.49,40.8,312.1,41.6,1020.8,1020,0.9,298.2,50.2,43.8,134.7,-134.4
55457,62,32.0096022,-81.1310885,11,-205,43.1,82.03,0.12,0.1,273.31,271.7,-1.6,4.78,-0.61,34.5,305.8,35.4,1020.8,1019.8,1.5,39.4,50.2,43.9,134.7,-135.7
55458,62,32.0096151,-81.1312953,11.2,-207,47.5,87.28,0.128,0.1,273.64,272.1,-1.6,4.96,-0.48,30.6,302,31.6,1020.9,1020.1,2.9,67.3,50.2,43.9,134.7,-135.9
55459,62,32.0096321,-81.1321428,11.5,-212,51.8,98.94,0.146,0.3,273.11,272.3,-0.9,6.38,-0.59,27.6,299,28.9,1021.1,1021.2,1.2,53.8,50.2,45,134.7,-134.4
55460,62,32.0096513,-81.1326025,11.8,-212,55.9,110.99,0.165,0.5,272.51,272.3,-0.2,4.26,-0.83,25.5,296.9,27.1,1021,1019.8,1.2,282.2,50.2,43.6,134.8,-135.3
55461,62,32.0096716,-81.1330189,12.6,-202,60,114.1,0.17,0.5,271.79,272.2,0.4,4.48,0.05,23.5,294.9,25.2,1020.7,1020.4,1.4,110.1,50.2,43.2,134.8,-134
55462,62,32.009693,-81.1337372,14.1,-197,63.7,122.07,0.182,1.1,271.43,272.2,0.8,7.3,-0.72,22.3,293.7,24.2,1020.5,1019.3,1.2,135.2,50.2,45.6,134.8,-131.9
55463,62,32.0097148,-81.1344217,15.8,-175,66.2,133.74,0.2,3,271.55,272.1,0.5,13.67,-0.83,21.5,293,23.9,1019.7,1020.7,2.7,257.8,50.2,49.7,134.8,-126.7
55464,62,32.0097354,-81.1350937,18.7,-125,66,138.98,0.208,5.9,272.16,271.9,-0.2,20.95,-1.63,20.8,292.5,23.4,1017.9,1020,5.5,275.3,50.2,54.6,134.8,-120
55465,62,32.0097549,-81.1357741,25.9,-47,65.1,140.54,0.211,7.4,272.8,271.9,-0.9,23.35,-0.98,20.3,292.2,22.9,1015,1016.5,7.3,280.9,50.2,55.4,134.8,-117.5
55466,62,32.0097739,-81.1364667,41.7,42,63.7,141.71,0.209,8.7,271.91,271.8,-0.1,25.25,-2.55,19.6,291.8,22.2,1011.7,1012.7,9.2,272.7,50.2,57.4,134.8,-114.2
55467,62,32.0097911,-81.1371656,64.8,147,64,142.68,0.218,8.5,270.15,271.6,1.4,23.91,-4.91,19.6,292.1,22.4,1007.9,1009,9.6,260.4,50.2,58.3,134.8,-114.4
55468,62,32.0098052,-81.1378614,92.2,227,63.6,141.12,0.21,8.9,267.39,271.1,3.7,25.67,-3.78,19,291.7,21.6,1004.9,1006,10,243.1,50.2,56.9,134.8,-108.2
55469,62,32.0098132,-81.1385687,120.9,342,62.5,146.18,0.22,9.5,265.27,270.5,5.3,25.74,-3.83,18.1,291.2,20.9,1000.7,1002.3,14.2,241.5,50.2,56.2,134.8,-105.6
55470,62,32.0098159,-81.1392783,149.4,442,63,145.59,0.219,9.1,264.35,270,5.7,25.13,-4.36,18.1,291.5,20.9,997.2,998.7,13.7,237.4,50.2,56.2,134.8,-105.3
55471,62,32.0098136,-81.1399818,180.5,522,63.3,143.26,0.216,8.8,263.74,269.5,5.7,26.76,-7.12,17.8,291.4,20.5,994.3,996.3,12.5,233.1,50.2,59,134.8,-102
55472,62,32.0098025,-81.1406884,211.3,620,62.7,140.54,0.213,9.1,261.29,268.1,6.9,28.05,-14.55,17.6,291.5,20.2,990.8,992,12.5,224.8,50.2,65.5,134.8,-95.9
55473,62,32.009773,-81.1414024,240.8,720,62.4,142.29,0.213,9,258.7,265.9,7.2,25.99,-18.92,16.8,291,19.5,987.1,986.6,13.7,224,50.2,68.3,134.8,-96.6
55474,62,32.0097191,-81.1417715,270.5,812,62.8,143.65,0.216,8.5,255.76,263.5,7.8,24.93,-20.17,16.7,291.2,19.4,983.8,983.8,14.4,219.8,50.2,68.3,134.8,-93.9
55475,62,32.0096416,-81.1424842,300.7,907,63.3,145.2,0.22,8.2,252.91,260.8,8,23.55,-19.95,16.1,290.9,18.9,980.5,980.1,14.8,217,50.2,66.8,134.8,-91.9
55476,62,32.0095366,-81.1431985,329.8,990,63.4,145.79,0.221,8.2,250.12,257.9,7.8,23.04,-20.74,16.2,291.2,19,977.5,975.1,14.9,215,50.2,66.6,134.8,-88.2
55477,62,32.0094034,-81.1439139,357.6,1100,64.8,146.95,0.221,7.4,248.05,255.7,7.6,21.14,-20.37,15.8,291.2,18.7,973.6,970.9,14.3,210.9,50.2,65.3,134.8,-88.7
55478,62,32.0092489,-81.1446131,385,1145,66.8,148.12,0.222,6.3,245.12,253.9,8.8,19.89,-22.24,15.6,291.1,18.5,972,968,14.4,200.1,50.2,66.1,134.8,-86.1
55479,62,32.0090605,-81.1453193,411.2,1217,65.8,152.2,0.23,7.7,239.69,248.9,9.4,22.36,-25.63,15.2,290.9,18.2,969.5,966.9,17,201.4,50.2,67.3,134.8,-70
55480,62,32.0088237,-81.1457198,433.2,1312,64.6,153.56,0.232,8.5,236.03,243.6,7.7,23.82,-29.19,15,291,18.1,966.1,963.1,17.2,206.4,50.2,68.6,134.8,-57.4
55481,62,32.0085464,-81.1464903,456.7,1407,65.2,156.09,0.236,8.1,234.99,239.9,5,22.4,-29.15,14.8,291.1,18,962.7,959.8,16.3,215,50.2,68.5,134.8,-59
55482,62,32.0082349,-81.1469286,484.4,1487,66.3,158.23,0.24,7.5,233.32,236.6,3.3,21.62,-29.03,14.5,291,17.8,960,958.5,15.7,219.3,50.2,67.8,134.8,-58.1
55483,62,32.0078885,-81.1477243,512.3,1567,67.2,159.39,0.24,7.2,230.64,233,2.4,21.51,-28.67,14.3,291.1,17.6,957.2,953.2,15.1,220.1,50.2,66.1,134.8,-54.9
55484,62,32.0075072,-81.148197,538.2,1647,67.8,160.56,0.243,7.2,226.86,229.3,2.5,21.02,-26.74,14.2,291.2,17.6,954.4,951.6,15.1,215.9,50.2,62.6,134.8,-53.2
55485,62,32.0070911,-81.1486969,562.7,1720,68.4,161.73,0.244,7.4,222.65,225.3,2.7,19.6,-24.69,14.2,291.4,17.6,951.8,948.7,15.2,210.6,50.2,59.3,134.8,-52.6
55486,62,32.0066421,-81.1492256,586.9,1815,69.4,166.78,0.254,7.3,220.28,222.2,1.9,16.84,-20.2,13.5,291,17.2,948.6,946.2,16.6,212.2,50.2,55.4,134.8,-58.1
55487,62,32.0061647,-81.1497611,611.4,1885,71.7,169.5,0.257,6.3,218.03,220.6,2.5,16.29,-18.21,13.1,290.8,16.9,946.1,944.5,15.9,206.4,50.2,53,134.8,-58
55488,62,32.005661,-81.1503089,636.5,1955,72.5,172.61,0.261,6.8,215.57,217.8,2.2,16.96,-17.72,13.3,291.2,17.2,943.7,941.4,16.6,205.8,50.2,51.3,134.8,-55
55489,62,32.0051321,-81.1505327,658.7,2025,73.9,175.53,0.266,6.8,214.04,215.6,1.5,16.23,-18.74,13.3,291.5,17.4,941.2,939.2,16.6,207.1,50.1,51.9,134.9,-53.3
55490,62,32.0045779,-81.1511194,681,2097,75,176.31,0.268,7.1,212.01,213,0.9,16.31,-20.01,12.8,291.2,16.9,938.7,935.4,15.8,207.3,50.1,52.1,134.9,-49.8
55491,62,32.0039982,-81.1513858,703.7,2177,76.2,182.72,0.278,7.3,210.05,210.4,0.3,15.62,-18.91,12.8,291.4,17.2,936,934.6,17.8,208.6,50.1,50.8,134.9,-49.5
55492,62,32.0033928,-81.1520172,727,2260,77.9,186.61,0.283,7,208.38,208.3,-0.1,14.75,-18.78,12.1,291,16.6,933.1,930.6,18.1,208.7,50.1,50.5,134.9,-48.7
55493,62,32.0027618,-81.1523209,751,2337,79.7,190.5,0.29,6.6,207.05,206.4,-0.7,14.4,-18.57,12.3,291.4,17.1,930.5,928,18.3,209.9,50.1,50,134.9,-47.9
55494,62,32.0021063,-81.1526434,774.9,2395,81,194.97,0.296,6.9,205.14,204.1,-1,16.12,-18.75,12.1,291.4,17.1,928.6,926.5,19.4,209.5,50.1,48.4,134.9,-44.3
55495,62,32.0014308,-81.1529981,797.6,2482,81.5,196.52,0.298,7.9,203.12,201.4,-1.8,17.18,-17.38,12,291.5,17.1,925.6,923.6,19.8,210.2,50.1,45.8,134.9,-42.9
55496,62,32.0007391,-81.1533858,820,2575,82.1,199.44,0.303,8.3,200.9,199.2,-1.8,17.53,-17.09,11.9,291.7,17.1,922.5,920.7,20.7,207.7,50.1,44.5,134.9,-40.9
55497,62,32.0000317,-81.1534578,845.1,2660,82.9,202.55,0.309,8.6,198.86,197,-1.9,17.89,-17.79,11.3,291.4,16.8,919.5,917.4,21.5,206,50.1,43.9,134.9,-38.1
55498,62,31.9993112,-81.1539051,872.5,2757,83.1,204.49,0.311,9.4,196.79,194.5,-2.3,18.77,-17.96,11,291.3,16.5,916.3,914,22.4,205.3,50.1,42.5,134.9,-35.6
55499,62,31.9985816,-81.1540477,900.6,2870,83.3,205.66,0.313,10,194.43,192.1,-2.4,18.68,-18.18,10.9,291.6,16.5,912.5,910.4,22.8,203,50.1,41.7,134.9,-33.4
55500,62,31.9978401,-81.1542213,930.7,2985,84.4,207.02,0.315,9.8,192.35,190.1,-2.3,17.86,-18.9,10.8,291.8,16.4,908.6,908.4,22.4,200.9,50.1,41.9,134.9,-31.3
55501,62,31.9970839,-81.1544225,963.4,3082,85.5,207.99,0.317,9.6,190.85,188.1,-2.8,17.96,-19.46,10.7,292,16.4,905.4,904.5,22,201.6,50.1,41.5,134.9,-29.4
55502,62,31.9963156,-81.1543129,996.3,3182,86.2,209.74,0.32,9.9,189.33,185.8,-3.6,18.67,-19.55,10.2,291.8,16.1,902,901.2,22.5,203,50.1,40.3,134.9,-27.7
55503,62,31.9955387,-81.1545833,1028.4,3300,86.8,212.07,0.324,10.1,187.42,183.5,-4,18.42,-19.77,9.6,291.6,15.5,898.1,896.7,23.3,202.2,50.1,39.8,134.9,-26.1
55504,62,31.9947524,-81.1545449,1060.9,3410,87.8,214.02,0.327,10,185.34,181.4,-4,17.71,-20.33,9.9,292.2,15.9,894.5,894.2,23.3,200.3,50.1,39.7,134.9,-24.1
55505,62,31.9939548,-81.154539,1094.3,3522,89.2,215.38,0.329,9.6,183.77,179.4,-4.4,16.8,-20.74,9.6,292.3,15.7,890.8,889.2,22.9,201,50.1,40,134.9,-22.8
55506,62,31.9931436,-81.1545634,1127.8,3625,90.9,216.74,0.331,9.2,182.67,177.7,-5,15.86,-20.86,8.7,291.7,14.9,887.3,887.7,22.4,203.3,50.1,40.3,134.9,-22.1
55507,62,31.9923178,-81.1546167,1160.4,3720,92.7,218.88,0.335,8.6,181.48,176.1,-5.5,14.9,-20.89,8.7,291.9,15,884.3,883.4,22.1,204.7,50.1,40.6,134.9,-21.5
55508,62,31.9914774,-81.1543566,1191.6,3805,94.4,220.63,0.338,8.3,179.65,174.2,-5.5,14.77,-21.45,8.3,291.8,14.8,881.5,880.3,21.5,204.3,50.1,40.2,134.9,-19.4
55509,62,31.9906268,-81.1541338,1221,3882,95.5,221.99,0.34,8.8,177.8,172,-5.8,16.53,-17.84,8.1,291.8,14.7,878.9,878.1,21.5,204.5,50.1,36.4,134.9,-20.8
55510,62,31.9897794,-81.1539534,1248.9,3980,94.6,221.6,0.339,10.8,176.53,169.4,-7.1,20.48,-12.17,8,292,14.5,875.8,875,23.3,206.8,50.1,30,134.9,-23.7
55511,62,31.9889501,-81.153808,1277.2,4117,93.2,222.18,0.34,12.4,175.48,167.8,-7.8,22.03,-8.19,7.7,292.1,14.2,871.3,870.8,25.2,205.1,50.1,26.4,134.9,-25.8
55512,62,31.9881346,-81.1536806,1310.1,4262,92.3,222.18,0.341,13.1,174.36,166.9,-7.6,22.78,-4.86,7.3,292.2,13.8,866.6,867.6,25.7,202.1,50.1,23.8,134.9,-27.4
55513,62,31.9873264,-81.1535617,1349.5,4422,92.1,219.85,0.337,13.2,173.66,166.6,-7.2,22.33,-1.31,7.3,292.7,13.7,861.4,862.3,24.5,201.2,50.1,22.3,134.9,-29.7
55514,62,31.9865164,-81.153102,1392.2,4562,92.6,217.71,0.334,12.8,173.56,166.6,-7.1,21.69,1.64,6.8,292.6,13.1,857,857.3,23,202.8,50.1,21.3,134.9,-32
55515,62,31.9857018,-81.1529843,1436.2,4697,93,216.93,0.333,12.5,173.92,166.8,-7.2,21.51,2.47,6.6,292.8,12.8,852.7,853.1,22.5,204.7,50.1,21.1,135,-32.9
55516,62,31.9848846,-81.1528625,1479,4825,93,216.16,0.332,12.5,174.07,167.1,-7.1,21.77,2.39,6.1,292.7,12.2,848.6,850.6,22,204.9,50.1,20.9,135,-32.9
55517,62,31.9840672,-81.1527366,1520.6,4965,93,214.21,0.329,12.4,173.79,167.3,-6.6,21.86,1.46,6.2,293.2,12.3,844.2,845,20.7,204.4,50.1,21.3,135,-32
55518,62,31.9832487,-81.1522659,1561.8,5102,93.1,213.04,0.328,12.3,173.97,167.4,-6.7,21.7,0.71,5.9,293.3,11.9,839.9,840.4,20.2,205.9,50.1,21.8,135,-31.6
55519,62,31.982428,-81.1521381,1603,5230,93.5,212.07,0.326,12.1,174.7,167.4,-7.4,21.32,0.46,5.9,293.7,11.8,835.8,835.3,20.2,210.7,50.1,22.4,135,-32.1
55520,62,31.9816037,-81.1520098,1643.9,5357,93.8,210.91,0.324,11.9,175.83,167.5,-8.4,21.41,0.88,5.7,293.9,11.6,831.8,830.7,20.8,216.7,50.1,22.3,135,-33.3
55521,62,31.9807784,-81.1518791,1684.1,5477,93.6,208.38,0.321,12,176.76,167.7,-9.1,22.12,1.32,6,294.6,11.7,828.1,828.6,20.9,221.7,50.1,21.7,135,-34.2
55522,62,31.9799564,-81.1513963,1723.5,5610,93.2,209.16,0.321,12.2,176.16,168,-8.3,22.32,1.05,6.4,295.5,12.2,824,823.7,20.3,216.9,50,21.6,135,-33.5
55523,62,31.9791361,-81.1512562,1763,5740,92.9,209.35,0.321,12.3,174.32,168.1,-6.4,22.51,-0.36,6.6,296.1,12.3,819.9,819.3,18.4,207.6,50,21.8,135,-30.9
55524,62,31.978319,-81.1511163,1803,5867,92.5,209.93,0.323,12.4,173.33,167.9,-5.5,22.7,-1.31,6.4,296.3,12.2,816.1,815.8,18.2,202.1,50,21.9,135,-29.4
55525,62,31.9775061,-81.1509782,1843.6,6012,92,209.16,0.321,12.5,173.98,167.8,-6.3,22.96,-0.95,6.8,297.2,12.6,811.6,812.1,18.9,205.5,50,21.6,135,-30.1
55526,62,31.9766967,-81.1508403,1884.5,6142,91.7,208.77,0.321,12.5,174.97,167.8,-7.3,22.94,-0.23,6.6,297.4,12.4,807.6,807.4,20,209.9,50,21.5,135,-31.4
55527,62,31.9758895,-81.1503575,1925.8,6282,91.5,208.38,0.32,12.4,174.83,167.9,-7.1,22.77,-1.02,6.1,297.3,11.9,803.4,802.4,19.7,208.8,50,22,135,-30.7
55528,62,31.9750825,-81.1502185,1967.3,6417,91.7,208.38,0.32,12.1,173.17,167.7,-5.6,21.9,-5.03,5.8,297.4,11.6,799.3,799.8,18.2,201.9,50,24.4,135,-26.5
55529,62,31.9742734,-81.150087,2008.5,6535,92.1,207.8,0.32,11.7,171.1,167.1,-4.1,21.28,-9.72,5.3,297.2,11,795.8,794.4,16.3,194.3,50,26.5,135,-21.2
55530,62,31.9734682,-81.1499705,2049,6662,92.5,207.99,0.32,11.4,169.82,165.9,-3.9,20.83,-13.57,5,297.3,10.7,792,792.1,16,193.1,50,28,135,-17
55531,62,31.9726592,-81.1495336,2088.1,6785,93.1,208.38,0.321,11.2,169.27,164.6,-4.7,20.39,-16.88,4.8,297.5,10.5,788.3,788.1,16.3,197,50,29.4,135,-13.8
55532,62,31.9718507,-81.1494664,2126.2,6902,93.8,209.16,0.322,10.9,168.5,162.9,-5.6,20.01,-21.06,4.2,297.3,10,784.7,784.7,16.9,201.2,50,30.8,135,-9.6
55533,62,31.9710434,-81.1490881,2163.5,7020,94.6,209.93,0.324,10.6,166.9,161,-5.9,19.27,-23.52,4,297.4,9.8,781.3,780.9,17,201.9,50,31.4,135,-6.3
55534,62,31.9702372,-81.1487456,2199.9,7132,95.8,209.74,0.324,10,164.67,159,-5.7,18.17,-25.15,4.1,297.9,9.9,778,777.1,15.7,201.7,50,31.7,135,-3.4
55535,62,31.9694315,-81.1484415,2235.3,7232,97,210.32,0.325,9.7,162.38,156.8,-5.6,17.78,-26.2,3.7,297.8,9.5,775,774.3,15,201.4,50,31.2,135,-0.8
55536,62,31.9686306,-81.1478373,2269.3,7327,98.1,212.07,0.327,9.5,159.92,154.4,-5.6,17.71,-27.83,3.6,298,9.5,772.2,771.2,14.8,199.4,50,30.3,135,2.3
55537,62,31.9678406,-81.1472826,2301.7,7430,98.9,213.43,0.329,9.7,156.65,151.3,-5.4,17.78,-29.54,3.5,298.2,9.5,769.2,768.3,14.6,195.8,50,28.8,135,6
55538,62,31.967067,-81.1467821,2333.2,7535,99.8,214.21,0.331,9.7,153.67,148.2,-5.4,17.65,-30.01,3.9,299,10,766.1,765.3,14.4,194.9,50,27.5,135,8.4
55539,62,31.966312,-81.146335,2365,7635,100.6,215.38,0.333,9.8,150.95,145,-5.9,18.33,-30.72,3.1,298.4,9.3,763.2,763.7,15,195.1,50,25.6,135,10.7
55540,62,31.9655817,-81.1455999,2397.1,7745,101.3,216.35,0.334,10.1,148.49,141.6,-6.8,19.07,-31.62,2.6,298.3,8.8,760,759.7,16.2,197,50,23.8,135.1,13.1
55541,62,31.9648794,-81.1449188,2429.5,7862,102.2,217.13,0.336,10.2,145.87,138.4,-7.4,18.73,-31.97,2.6,298.6,8.8,756.6,757.2,16.9,197.9,50,22.8,135.1,15
55542,62,31.9642026,-81.1442865,2462.7,7975,103.2,217.9,0.337,10,142.51,135.5,-7,17.67,-32.89,2.3,298.7,8.5,753.4,752.9,15.9,195,50,22,135.1,17.8
55543,62,31.9635519,-81.1433592,2496.5,8072,104.4,218.88,0.339,9.6,139.29,132.6,-6.7,16.84,-33.41,2,298.7,8.3,750.5,751,15.1,193.1,50,21.1,135.1,20.3
55544,62,31.9629282,-81.1424796,2529.9,8180,105.8,219.46,0.34,9.3,136.79,129.7,-7,16.43,-33.44,1.7,298.7,8,747.5,749,15.3,195.6,50,20.3,135.1,21.9
55545,62,31.9623327,-81.1416458,2562.2,8275,107.1,220.43,0.341,8.9,134.62,127,-7.6,15.92,-33.22,1.4,298.7,7.9,744.8,747.1,15.9,197.6,50,19.8,135.1,23.3
55546,62,31.9617667,-81.1408554,2593.5,8367,108.4,220.82,0.342,8.5,131.87,124.2,-7.6,15.22,-33.62,1.5,299.1,7.9,742.1,745.2,15.7,198.8,50,19,135.1,25.4
55547,62,31.9612341,-81.1397645,2623.5,8452,109.6,221.21,0.343,8.2,128.7,121.3,-7.3,14.36,-34.35,1,298.8,7.5,739.7,744.9,15,198.8,50,18.1,135.1,27.9
55548,62,31.9607387,-81.1387161,2652.3,8545,110.9,221.79,0.344,7.8,125.89,118.4,-7.4,13.42,-34.51,1,299.1,7.5,737.1,744.8,15,199.9,50,17.6,135.1,29.9
55549,62,31.9602788,-81.1377066,2680,8632,112.4,222.76,0.346,7.1,123.93,116,-7.9,12.21,-34.35,0.6,299,7.1,734.6,743.9,15.8,202,50,17.7,135.1,31.3
55550,62,31.9598504,-81.1367334,2706.6,8705,114,223.93,0.347,6.4,122.06,113.7,-8.4,11.05,-34.93,0.4,299,7,732.6,744.3,16.7,203.8,50,17.6,135.1,32.9
55551,62,31.9594533,-81.1354528,2731.5,8770,115.8,225.87,0.351,5.6,120.09,111.4,-8.6,9.76,-35.27,0.7,299.6,7.4,730.7,745.4,17.6,204.4,50,17.5,135.1,34.5
55552,62,31.9590872,-81.1342073,2753.8,8822,117.7,228.01,0.354,4.7,117.63,109.3,-8.3,8.24,-35.02,0.3,299.3,7.1,729.2,745.9,17.1,204.8,49.9,17.7,135.1,36.3
55553,62,31.9587542,-81.1333386,2773.5,8862,119.4,229.57,0.357,4,114.67,107,-7.6,7.2,-34.08,0.1,299.2,7.1,728.1,745.3,15.9,205.5,49.9,17.8,135.1,38.1
55554,62,31.9584632,-81.1318162,2790.3,8897,120.8,230.15,0.357,3.9,111.58,104.1,-7.4,7.14,-34.17,0.1,299.3,7.1,727.2,744.8,15.8,206.6,49.9,16.6,135.1,40.3
55555,62,31.9582228,-81.1306651,2804.6,8942,121.9,231.12,0.359,3.6,109.2,101.3,-7.8,6.72,-33.58,0.1,299.5,7.1,725.9,743.5,16.9,205.5,49.9,16.3,135.1,41.8
55556,62,31.9580293,-81.1295364,2817.7,8977,123,231.71,0.36,3.3,106.74,98.8,-7.8,6.22,-32.83,0.2,299.7,7.3,724.9,744.3,17.2,205.5,49.9,16.3,135.1,43.4
55557,62,31.9578818,-81.1280838,2830.3,9012,124,232.09,0.361,2.9,104.17,96.4,-7.7,5.64,-31.87,-0.4,299.2,6.7,723.9,744.2,17.1,205.8,49.9,16.4,135.1,45
55558,62,31.9577797,-81.1269914,2841.8,9045,125,233.07,0.362,2.6,101.57,94,-7.5,5.08,-30.88,-0.4,299.2,6.7,723.1,745.4,16.9,205.3,49.9,16.6,135.1,46.7
55559,62,31.9577229,-81.1255709,2852.2,9070,126.1,233.65,0.363,2.4,99.11,91.7,-7.3,4.65,-30.23,-0.2,299.6,7,722.3,745.1,17,205.7,49.9,16.6,135.2,48.4
55560,62,31.9577114,-81.1241634,2861.5,9095,127.2,234.62,0.365,2.2,96.83,89.4,-7.3,4.48,-29.92,-0.5,299.3,6.8,721.7,744.3,17.3,205.1,49.9,16.3,135.2,50
55561,62,31.9577462,-81.1227668,2870,9115,128.3,235.79,0.366,2.2,94.4,87.1,-7.2,4.73,-29.69,-0.6,299.3,6.7,721.1,745.4,17.4,204.5,49.9,15.7,135.2,51.7
55562,62,31.9578316,-81.1213779,2877.8,9135,129.3,235.79,0.367,2.7,91.4,84.4,-6.9,5.68,-28.92,-0.7,299.2,6.7,720.5,746.3,17.3,205.5,49.9,15,135.2,53.6
55563,62,31.9579739,-81.1199916,2885.2,9167,130,235.59,0.367,3.3,88.34,81.6,-6.6,6.39,-28.08,-0.6,299.4,6.8,719.6,744.7,17.2,205.7,49.9,14.6,135.2,55.6
55564,62,31.9581688,-81.1186037,2893.5,9220,130.7,236.18,0.367,3.3,86.16,79.4,-6.7,5.66,-28.14,-0.4,299.8,7,718.2,745.6,17.5,204.5,49.9,14.5,135.2,57.4
55565,62,31.9584057,-81.1172149,2903.7,9250,131.5,235.79,0.367,3,84.09,77.4,-6.6,5.47,-27.46,-0.7,299.6,6.6,717.4,745.2,17.9,205.4,49.9,14.8,135.2,58.9
55566,62,31.9586842,-81.116167,2915,9280,132.3,235.98,0.367,2.9,81.97,75.4,-6.4,5.34,-26.92,-0.5,299.9,6.9,716.5,743.9,18.2,205.5,49.9,15,135.2,60.4
55567,62,31.9590048,-81.1147716,2925.3,9312,133.1,236.37,0.368,2.7,79.97,73.5,-6.4,4.88,-27.19,-0.7,299.8,6.6,715.6,745.3,18.4,205.4,49.9,14.6,135.2,62.1
55568,62,31.959365,-81.1133718,2935.1,9342,133.9,237.15,0.369,2.3,78.13,71.7,-6.4,4.22,-27.67,-0.8,299.8,6.6,714.8,744.8,18.6,204.5,49.9,14.2,135.2,63.8
55569,62,31.9597641,-81.1119674,2944.4,9362,134.9,237.93,0.37,2,76.12,69.8,-6.2,3.88,-27.83,-0.9,299.8,6.5,714.2,744.7,18.9,204.3,49.9,13.9,135.2,65.4
55570,62,31.9602051,-81.1105552,2952.9,9372,135.9,238.31,0.371,2.2,73.51,67.6,-5.8,4.83,-27.64,-1.1,299.6,6.3,714,745.6,18.8,205.5,49.9,13.4,135.2,67.2
55571,62,31.9606971,-81.1094708,2960,9397,136.5,238.12,0.371,3,70.82,65.1,-5.6,6.07,-26.78,-0.7,300.1,6.8,713.3,744.4,19,205.2,49.9,13.4,135.2,68.9
55572,62,31.9612396,-81.1080205,2966.9,9437,136.7,237.93,0.37,3.6,68.16,62.7,-5.4,6.73,-25.79,-0.6,300.3,6.9,712.2,743.8,18.9,204.6,49.9,13.9,135.2,70.7
55573,62,31.9618251,-81.10689,2975.8,9487,136.9,238.31,0.371,3.7,65.62,60.7,-4.8,6.29,-25.51,-0.7,300.4,6.8,710.8,743.8,18.1,205.2,49.9,14.2,135.2,72.7
