Time_Start,Day_Of_Year,Latitude,Longitude,GPS_Altitude,Pressure_Altitude,Ground_Speed,True_Air_Speed,Mach_Number,Vertical_Speed,True_Heading,Track_Angle,Drift_Angle,Pitch_Angle,Roll_Angle,Static_Air_Temp,Potential_Temp,Total_Air_Temp,Static_Pressure,Cabin_Pressure,Wind_Speed,Wind_Direction,Solar_Zenith_Angle,Aircraft_Sun_Elevation,Sun_Azimuth,Aircraft_Sun_Azimuth
59512,54,32.0103884,-81.1583207,7,-355,46.1,88.44,0.133,0.1,92.51,91.9,-0.7,5.1,-0.26,15.8,286.8,16.8,1026.3,1028,0.8,233.1,44.9,42.6,156.1,59.8
59513,54,32.0103735,-81.1578032,7.1,-357,50.7,96.8,0.145,0.4,92.8,92,-0.9,7.06,0.08,15.6,286.6,16.8,1026.4,1028.6,1.1,234.5,44.8,41.7,156.1,57.9
59514,54,32.0103572,-81.157333,7.4,-355,55,106.13,0.16,0.7,92.59,92,-0.7,5.38,-0.59,15.4,286.4,16.9,1026.3,1026.3,0.7,217.6,44.8,42.2,156.2,59.7
59515,54,32.01034,-81.1565642,8.2,-347,59.1,119.93,0.181,1,92.41,91.9,-0.6,6.53,-0.96,15.1,286.1,17,1026.1,1025.3,2.7,103.8,44.8,41.3,156.2,59.2
59516,54,32.0103227,-81.1561768,10.2,-325,62.1,124.79,0.188,2.7,92.52,91.7,-0.8,13.66,-1.16,15.2,286.3,17.2,1025.2,1027.2,2.3,115.4,44.8,37.2,156.2,54.4
59517,54,32.0103068,-81.1554648,13,-275,62.6,130.04,0.196,5.3,92.66,91.5,-1.2,20.47,-1.2,14.9,286.2,17.1,1023.4,1026.1,4.5,109,44.8,32.9,156.2,50.5
59518,54,32.010293,-81.154748,19.4,-207,61.3,131.79,0.199,7.6,92.5,91.3,-1.2,26.15,-1.58,14.7,286.2,17,1020.9,1023.2,6.6,103.6,44.8,29,156.2,48.4
59519,54,32.010283,-81.1540125,33.5,-107,59.4,131.4,0.199,9.1,92.13,90.8,-1.4,28.13,-3.15,14.6,286.3,16.9,1017.2,1019.6,8.3,101.7,44.8,26.6,156.2,49.3
59520,54,32.0102784,-81.1532626,55.7,7,58.5,133.15,0.199,9.6,92.21,90.2,-2,27.57,-3.35,14.5,286.6,16.8,1013,1016,10.2,103.8,44.8,26.8,156.2,49.6
59521,54,32.0102771,-81.1528562,84,107,59.4,134.32,0.203,9.1,92.87,90.1,-2.8,26.15,-1.58,14.1,286.5,16.4,1009.4,1012.1,10.2,109.2,44.8,28.9,156.2,48.2
59522,54,32.0102763,-81.1521147,115.3,205,60,133.93,0.203,8.9,93.2,90.1,-3.2,25.69,-1.96,13.8,286.5,16.1,1005.8,1008.3,9.6,113.1,44.8,28.8,156.2,48.4
59523,54,32.0102761,-81.1513789,146.3,300,60.4,133.93,0.203,8.8,93.05,89.9,-3.2,25.73,-3.7,13.4,286.4,15.8,1002.3,1003.7,9.2,114.2,44.8,27.5,156.2,50
59524,54,32.0102795,-81.1509893,176.1,392,60.6,133.54,0.203,8.8,92.35,89.5,-2.9,26.05,-3.45,12.9,286.1,15.3,999,1000.7,8.7,112.6,44.8,27.7,156.2,50.2
59525,54,32.0102859,-81.1502586,205.2,492,60.8,132.76,0.201,8.8,91.78,89.2,-2.6,25.77,-2.28,13.3,286.8,15.6,995.4,997.3,8,111.7,44.8,28.9,156.2,49.7
59526,54,32.0102949,-81.1495312,234.2,595,61.5,134.71,0.205,8.5,91.48,88.9,-2.6,24.02,-3.09,12.6,286.4,15,991.7,993.6,8.3,110.9,44.8,29.6,156.2,51.3
59527,54,32.0103066,-81.1488162,263.4,677,62.8,135.1,0.205,8,91.71,88.7,-3.1,23.54,-2.65,12.3,286.4,14.7,988.7,989,7.5,117.6,44.8,30.1,156.2,51
59528,54,32.0103206,-81.1481113,292.3,760,63.3,134.12,0.204,8.1,92.44,88.5,-4,25.48,-1.09,11.8,286.1,14.2,985.7,986.7,7.3,129.1,44.8,29.8,156.2,48.4
59529,54,32.0103356,-81.1477491,319.5,847,62.8,134.12,0.204,8.8,93.31,88.5,-4.9,28.04,-0.3,12,286.6,14.3,982.6,982.3,8.3,132.7,44.8,28.4,156.2,46
59530,54,32.0103493,-81.1470374,346,947,62.4,134.12,0.204,9,93.72,88.7,-5,27.5,1.16,12.1,287,14.4,979,978.7,8.8,132.3,44.8,29.7,156.3,44.6
59531,54,32.0103602,-81.1463267,374,1047,62.9,136.07,0.207,8.9,92.91,89.1,-3.9,26.83,1.22,11.4,286.6,13.9,975.5,974.3,8.4,122.9,44.8,30.5,156.3,45.4
59532,54,32.010371,-81.1456222,403.6,1147,63.6,136.85,0.208,8.7,91.5,89.2,-2.3,26.09,0.04,11,286.5,13.4,971.9,971,7.3,111.9,44.8,30.5,156.3,47.9
59533,54,32.0103792,-81.1449271,433.3,1237,64.6,137.43,0.209,8.4,90.69,89.2,-1.6,25.02,-0.82,11,286.7,13.5,968.7,967.4,6.3,106,44.8,30.9,156.3,49.6
59534,54,32.0103883,-81.1442423,462.3,1330,65.6,138.21,0.211,8.1,90.9,89.1,-1.8,23.81,0.04,11.2,287.2,13.7,965.5,964.3,5.9,111.3,44.8,32.2,156.3,49.4
59535,54,32.0103972,-81.1435701,490.4,1412,66.9,139.18,0.212,7.7,91.51,89.2,-2.3,22.47,0.91,11.3,287.6,13.9,962.6,960.7,5.5,121.1,44.8,33.6,156.3,48.8
59536,54,32.0104046,-81.1429117,517.5,1495,68.2,139.37,0.212,7.5,92.04,89.4,-2.7,22.07,0.98,11.6,288.1,14.2,959.7,957.7,4.8,133.4,44.8,33.8,156.3,48.5
59537,54,32.0104095,-81.1422662,543.6,1575,69.3,139.18,0.212,7.4,91.97,89.6,-2.4,21.91,0.62,11.7,288.5,14.3,956.9,954.4,3.7,142.5,44.8,33.6,156.3,49
59538,54,32.0104127,-81.1412895,568.7,1655,70.5,139.96,0.213,7.4,91.21,89.8,-1.5,21.75,0.05,11.3,288.3,13.9,954.1,951.5,2.3,140,44.8,33.5,156.3,50.1
59539,54,32.0104152,-81.1406684,593.3,1735,71.7,139.96,0.212,7.3,90.44,89.8,-0.7,21.55,-0.33,11.3,288.5,13.9,951.3,948.9,0.9,159.6,44.8,33.6,156.3,51.1
59540,54,32.0104191,-81.1397165,617.6,1812,72.9,140.35,0.214,7.2,90.55,89.8,-0.8,21.18,0.7,11.4,288.9,14,948.6,946.7,1.2,216.6,44.8,34.6,156.3,50.4
59541,54,32.0104208,-81.1391212,641.8,1890,74.1,141.9,0.216,7.2,91.37,89.9,-1.5,20.97,0.62,11.4,289.1,14.1,945.9,944.9,2.2,210.9,44.8,34.4,156.3,49.9
59542,54,32.0104208,-81.1381947,665.5,1967,75.2,142.87,0.218,7.2,92.45,90.1,-2.4,21.03,0.02,11.6,289.5,14.3,943.3,941.5,3.5,210.4,44.8,33.6,156.3,49.5
59543,54,32.010419,-81.137623,689.1,2050,76.3,143.65,0.219,7.3,92.96,90.2,-2.8,21.1,0.16,10.8,289,13.5,940.4,937.1,4.3,215.1,44.8,33.6,156.3,49
59544,54,32.0104152,-81.1367189,712.8,2130,77.3,145.01,0.221,7.4,92.61,90.4,-2.3,21.06,0,11,289.4,13.8,937.7,934.9,4,224.2,44.8,33.6,156.3,49.4
59545,54,32.0104103,-81.1358259,736.8,2210,78.3,147.15,0.224,7.5,91.99,90.4,-1.6,20.81,-0.29,10.8,289.5,13.7,934.9,934,3.4,231.8,44.8,33.7,156.4,50.3
59546,54,32.0104056,-81.1349442,761.1,2292,79.5,148.7,0.227,7.5,91.87,90.4,-1.5,20.35,-0.18,10.7,289.6,13.7,932.1,929.6,3.6,237.4,44.8,34.1,156.4,50.5
59547,54,32.010401,-81.1340755,785.6,2372,80.8,149.68,0.228,7.4,92.66,90.4,-2.3,19.58,0.2,10.7,289.9,13.7,929.3,927.4,4.9,232.2,44.8,34.7,156.4,50
59548,54,32.0103957,-81.1332222,810.3,2447,82.4,151.23,0.23,7.1,93.87,90.5,-3.5,18.64,0.13,10.7,290.1,13.7,926.8,924.3,6.6,226.5,44.8,34.9,156.4,49.6
59549,54,32.0103884,-81.132386,834.7,2525,84,153.17,0.233,6.8,94.32,90.6,-3.7,17.71,0.44,10.8,290.4,13.9,924.2,921.3,7.4,227,44.8,35.7,156.4,49.5
59550,54,32.010379,-81.1315677,858.4,2597,85.7,156.09,0.238,6.6,93.86,90.7,-3.1,17.07,-0.1,10.9,290.8,14.1,921.7,920.4,7.1,232,44.8,35.8,156.4,50.6
59551,54,32.0103687,-81.1307674,881.1,2665,87.4,159.01,0.242,6.6,93.55,90.8,-2.8,16.55,-0.45,10.2,290.2,13.5,919.4,917.4,6.9,236.2,44.8,35.9,156.4,51.5
59552,54,32.0103582,-81.1296414,903.2,2732,89.1,162.31,0.247,6.5,93.74,90.8,-3,16.09,0.02,10.2,290.5,13.6,917.1,915,7.1,233.9,44.8,36.5,156.4,51.2
59553,54,32.0103469,-81.1288766,924.8,2802,90.8,165.42,0.252,6.5,94.32,90.8,-3.5,15.61,0.59,10.2,290.7,13.8,914.7,911.7,7.9,229.1,44.8,37.1,156.4,50.6
59554,54,32.0103339,-81.1277867,946.3,2875,92.5,169.11,0.258,6.5,95.05,91,-4.1,15.18,1.15,9.8,290.5,13.6,912.3,908.8,8.4,223.9,44.8,37.7,156.4,49.8
59555,54,32.0103179,-81.1267148,967.7,2947,94.3,171.84,0.262,6.5,95.88,91.2,-4.7,14.74,1.74,9.8,290.7,13.7,909.9,906.4,9.5,221.9,44.8,38.2,156.4,48.9
59556,54,32.0102977,-81.1256614,989,3015,96,175.53,0.268,6.5,96.55,91.5,-5.1,14.33,1.6,9.6,290.7,13.7,907.6,905.5,10,218.8,44.8,38.3,156.4,48.7
59557,54,32.010273,-81.1246268,1010.4,3085,97.8,178.83,0.273,6.5,96.89,91.7,-5.2,14.01,0.75,9.3,290.6,13.5,905.3,902.5,10.4,218.3,44.8,37.8,156.4,49.3
59558,54,32.0102445,-81.1236108,1031.7,3155,99.6,182.53,0.278,6.5,96.84,91.9,-5,13.8,0.44,9.4,290.9,13.7,902.9,900.8,10.1,218.7,44.8,37.7,156.4,49.7
59559,54,32.0102133,-81.1226134,1052.9,3222,101.3,185.83,0.284,6.6,96.71,92,-4.7,13.65,0.04,9.5,291.2,14,900.7,898.7,9.9,219.5,44.8,37.5,156.4,50.2
59560,54,32.0101801,-81.1216347,1074.2,3297,103.1,189.91,0.289,6.6,96.89,92.1,-4.8,13.4,0.12,8.9,290.8,13.6,898.2,896.3,10,217.2,44.8,37.7,156.5,50.1
59561,54,32.0101451,-81.120331,1095.7,3365,104.9,194,0.296,6.7,97.51,92.2,-5.3,13.1,0.7,8.7,290.8,13.7,896,894.3,10.8,213.1,44.8,38.2,156.5,49.3
59562,54,32.0101068,-81.1193892,1117.4,3440,106.6,198.08,0.303,6.8,98.12,92.4,-5.8,12.89,1.26,8.8,291.2,14,893.5,891.4,11.4,209.5,44.8,38.7,156.5,48.5
59563,54,32.0100642,-81.1181217,1139.3,3510,108.2,202.16,0.309,6.9,98.45,92.6,-5.8,12.87,1.61,8.7,291.3,14.1,891.1,889.2,11.6,206.7,44.8,38.9,156.5,48
59564,54,32.0100166,-81.1168713,1161.4,3585,109.8,205.27,0.314,7.1,98.61,92.9,-5.8,12.99,1.79,8.7,291.5,14.2,888.7,887.8,11.5,207.1,44.8,38.9,156.5,47.6
59565,54,32.0099643,-81.1159801,1183.9,3665,111.3,208.57,0.319,7.3,98.96,93.1,-5.9,13.16,1.86,8.2,291.3,14,886.1,884.1,11.9,205.7,44.8,38.8,156.5,47.2
59566,54,32.0099072,-81.1147606,1206.9,3740,112.7,211.49,0.324,7.7,99.68,93.4,-6.4,13.86,1.99,8.5,291.8,14.4,883.6,882.2,12.7,204.3,44.8,38.3,156.5,46
59567,54,32.0098448,-81.1135493,1230.6,3817,112.7,213.24,0.326,9.1,100.57,93.7,-6.9,17,1.9,8.4,291.9,14.4,881,880.4,13.7,199.8,44.8,35.8,156.5,43.7
59568,54,32.0097777,-81.1123337,1255.2,3940,112.4,215.18,0.329,10.3,101,93.9,-7.1,17.65,2.09,8,291.9,14.1,877,875.3,13.9,194.5,44.8,35.4,156.5,42.8
59569,54,32.0097059,-81.1111234,1282.9,4065,113.8,217.9,0.334,9.8,100.83,94.1,-6.7,16.13,1.56,7.9,292.2,14.2,873,873.1,13.4,194.8,44.8,36.2,156.5,44.2
59570,54,32.0096298,-81.1099269,1315.6,4152,114.7,218.49,0.335,9.9,100.8,94.3,-6.5,17.06,1.16,7.8,292.3,14.1,870.2,870.5,13.1,197.7,44.8,35.2,156.5,44.1
59571,54,32.009551,-81.1087337,1348.6,4260,114.7,219.27,0.336,10.4,101.13,94.4,-6.7,17.83,1.16,7.6,292.5,13.9,866.7,866.6,13.5,195.8,44.7,34.6,156.5,43.4
59572,54,32.0094722,-81.1075392,1380.5,4377,114.6,220.04,0.337,10.7,101.54,94.6,-7,18.12,1.4,7.2,292.4,13.5,862.9,861.2,13.9,193.9,44.7,34.5,156.5,42.8
59573,54,32.0093884,-81.1063453,1414.1,4497,114.7,220.43,0.338,10.8,101.73,94.7,-7,18.11,1.49,6.9,292.5,13.3,859,857.9,14,193.5,44.7,34.5,156.5,42.6
59574,54,32.0093017,-81.1051531,1449,4617,115,220.63,0.339,10.8,101.67,94.9,-6.8,17.92,1.51,6.1,292,12.5,855.2,854.6,13.6,194.6,44.7,34.7,156.5,42.7
59575,54,32.0092123,-81.103964,1484.5,4727,115.4,220.43,0.339,10.6,101.68,95,-6.7,17.59,1.27,6.3,292.6,12.8,851.7,851.2,13.5,196.9,44.7,34.7,156.6,43
59576,54,32.0091203,-81.1027791,1519.9,4842,115.8,220.82,0.339,10.5,102.02,95.1,-6.9,17.56,1.2,5.7,292.3,12.2,848,847.9,14,197.6,44.7,34.6,156.6,42.8
59577,54,32.0090258,-81.1012533,1555,4945,115.7,220.63,0.339,11.1,102.56,95.3,-7.3,19.36,1.2,6,292.9,12.4,844.8,844.2,14.7,197.5,44.7,33.2,156.6,41.6
59578,54,32.0089292,-81.1000629,1589.5,5070,114.5,221.79,0.341,12.3,102.96,95.4,-7.5,21.38,1.94,5.9,293.2,12.4,840.9,842,15.1,190.7,44.7,32.1,156.6,39.8
59579,54,32.0088294,-81.098858,1624.9,5210,113.1,221.4,0.34,13.3,102.52,95.7,-6.8,22.91,2.11,5.9,293.7,12.4,836.5,836.5,13.5,185.7,44.7,31.1,156.6,39.4
59580,54,32.0087297,-81.0979823,1663.8,5365,112,220.82,0.339,13.9,101.39,95.9,-5.5,24.07,1.7,6,294.3,12.4,831.6,832.2,10.9,180.2,44.7,30.3,156.6,40.1
59581,54,32.0086249,-81.0967521,1706.4,5520,111.1,221.4,0.34,14.2,100.32,96,-4.3,24.32,1.17,5.9,294.6,12.4,826.8,827.7,8.9,169.9,44.7,30.1,156.6,41.3
59582,54,32.0085189,-81.0955141,1751.6,5680,110.5,222.38,0.342,14.3,99.72,96.1,-3.6,24.13,0.79,6.1,295.4,12.6,821.9,823.7,8.1,159.2,44.7,30.1,156.6,42.1
59583,54,32.0084117,-81.0942715,1798.1,5835,110.3,223.15,0.343,14.1,99.51,96.2,-3.3,23.38,0.64,6,295.8,12.6,817.1,819,7.9,153.2,44.7,30.7,156.6,42.7
59584,54,32.0083034,-81.0930299,1845.1,5982,110.6,222.76,0.342,13.6,99.82,96.3,-3.6,22.71,0.75,6.5,296.7,13.1,812.6,814.2,8,158,44.7,31.1,156.6,42.7
59585,54,32.0081936,-81.092133,1891.9,6122,110.5,223.15,0.343,13.5,100.45,96.4,-4.1,22.53,0.98,6,296.7,12.5,808.2,809.7,9,160.1,44.7,31.3,156.6,42.1
59586,54,32.008082,-81.0908912,1937.3,6267,110.3,223.54,0.344,13.4,100.83,96.5,-4.4,22.5,1.3,5.8,296.9,12.4,803.8,805,9.7,159.8,44.7,31.4,156.6,41.5
59587,54,32.0079685,-81.0896461,1981.8,6415,110.1,222.38,0.342,13.4,100.96,96.6,-4.4,22.52,1.64,5.6,297.2,12.1,799.3,800,9.6,162.1,44.7,31.6,156.6,41.1
59588,54,32.0078569,-81.0883992,2026,6550,110,221.21,0.34,13.3,100.62,96.8,-3.8,22.51,1.92,5.5,297.5,11.9,795.3,794.7,8.4,161.7,44.7,31.9,156.6,41.2
59589,54,32.0077381,-81.0874921,2070.2,6695,109.6,221.6,0.341,13.4,99.92,96.9,-3,22.71,1.15,5.3,297.8,11.8,790.9,792.1,7.4,151.7,44.7,31.4,156.7,42.3
59590,54,32.0076189,-81.0862371,2114.1,6840,109.2,221.21,0.341,13.4,100.39,97,-3.5,22.69,1.23,5.3,298.2,11.8,786.6,787.5,8,153.8,44.7,31.4,156.7,41.9
59591,54,32.0074983,-81.0849795,2157.9,6982,109.1,221.01,0.34,13.2,101.64,97.1,-4.5,22.24,2.06,4.9,298.3,11.3,782.3,782.8,10,161.9,44.7,31.9,156.7,40.4
59592,54,32.0073737,-81.0840649,2202,7125,109.2,220.04,0.339,12.9,101.85,97.4,-4.5,21.81,1.83,4.5,298.3,10.9,778.1,779.5,9.5,164.8,44.7,32,156.7,40.6
59593,54,32.0072452,-81.0828077,2245.7,7257,109.3,219.85,0.339,12.7,100.8,97.6,-3.2,21.6,0.94,4.3,298.5,10.7,774.2,775.1,7.3,157.7,44.7,31.9,156.7,42.3
59594,54,32.0071148,-81.0815505,2288.5,7395,109.3,219.27,0.338,12.6,99.65,97.6,-2,21.61,0.63,4,298.6,10.4,770.2,771.3,5.3,147.3,44.7,31.9,156.7,43.4
59595,54,32.0069845,-81.0806348,2330.5,7525,109,218.88,0.338,12.6,99.64,97.6,-2,21.67,0.48,4,299.1,10.3,766.4,766.3,5.3,146.2,44.7,31.8,156.7,43.5
59596,54,32.0068603,-81.0793756,2371.9,7665,109.1,217.9,0.336,12.5,100.37,97.7,-2.7,21.36,1.14,3.6,299.1,9.8,762.3,764.1,6,158.8,44.7,32.3,156.7,42.6
59597,54,32.0067266,-81.0781161,2413.4,7792,109.2,216.74,0.334,12.2,100.38,97.9,-2.5,21.12,1.29,3.8,299.7,10,758.6,759.3,5.3,163.4,44.7,32.6,156.7,42.5
59598,54,32.0065903,-81.077201,2454.7,7925,109.3,214.99,0.332,12,99.86,98,-1.9,20.79,0.95,3.5,299.8,9.6,754.8,755.8,3.8,168.9,44.7,32.7,156.7,43.4
59599,54,32.0064528,-81.0759428,2495.2,8052,109.3,213.43,0.329,11.6,99.71,98,-1.7,20.1,0.62,3.5,300.2,9.5,751.1,751.5,3.3,180.2,44.7,33,156.7,44.1
59600,54,32.0063143,-81.0746835,2535,8172,109.2,211.49,0.327,10.9,99.91,98.1,-1.8,19.03,0.55,3,300.1,8.9,747.6,747.7,3.5,195.6,44.7,33.7,156.7,44.5
59601,54,32.0061746,-81.0737684,2573.7,8287,109.4,209.74,0.324,10.1,99.95,98.2,-1.8,17.64,0.58,3.2,300.7,9,744.4,745.2,3.6,213.4,44.7,34.7,156.7,45.1
59602,54,32.0060331,-81.0725136,2610.5,8390,109.9,208.96,0.323,9.2,99.74,98.3,-1.5,16.15,0.51,3,300.8,8.7,741.4,743.2,3.6,230.3,44.7,35.7,156.7,46.1
59603,54,32.00589,-81.071264,2644.9,8482,110.5,208.38,0.322,8.4,99.48,98.3,-1.2,14.86,0.41,2.7,300.8,8.4,738.8,743.7,4,244.7,44.7,36.6,156.8,47.1
59604,54,32.0057483,-81.0700197,2676.5,8562,110.9,207.8,0.321,7.9,99.41,98.3,-1.1,14.48,0.36,2.9,301.3,8.6,736.6,745.3,4.5,251,44.7,36.8,156.8,47.4
59605,54,32.0056029,-81.06912,2705.4,8640,110.7,207.99,0.322,8,99.77,98.4,-1.4,15.13,0.09,2.5,301.1,8.2,734.4,745.4,4.5,244,44.7,36,156.8,47.1
59606,54,32.005458,-81.0678743,2732,8730,110.5,208.38,0.322,8.2,100.41,98.3,-2.1,15.11,-2.81,2.3,301.2,8,731.8,746.2,5.2,228.8,44.7,33.9,156.8,48.6
59607,54,32.0053151,-81.0666289,2758.2,8822,110.7,208.77,0.323,7.8,100.61,98.2,-2.5,14.17,-4.31,2.7,301.9,8.4,729.2,746.4,5.6,225.1,44.7,33.4,156.8,49.9
59608,54,32.0051753,-81.0653882,2785.2,8905,111.2,208.57,0.323,7.4,99.85,97.9,-2,13.37,-5.71,2.1,301.5,7.9,726.9,746.4,5.4,235.2,44.7,32.9,156.8,51.9
59609,54,32.0050408,-81.064497,2811.7,8980,111.8,208.38,0.323,6.9,98.65,97.5,-1.2,12.54,-7.41,1.3,300.9,7,724.8,746.8,5.1,252.5,44.7,32.2,156.8,54.4
59610,54,32.0049143,-81.0632704,2836.6,9052,112.5,207.8,0.322,6.4,97.91,96.9,-1,11.65,-9.07,1.7,301.6,7.4,722.8,746.2,5.9,258.4,44.7,31.5,156.8,56.4
59611,54,32.0047972,-81.0620521,2860,9115,113,207.21,0.321,5.7,97.65,96.3,-1.3,10.51,-9.4,1.7,301.8,7.4,721,746.1,6.9,255,44.7,31.9,156.8,57.3
59612,54,32.0046928,-81.0608417,2881.8,9175,113.7,206.82,0.32,5.1,97.17,95.8,-1.4,9.49,-9.52,1.8,302.1,7.4,719.4,746.1,7.8,256.7,44.7,32.4,156.8,58.3
59613,54,32.0045951,-81.0596393,2901.7,9222,114.4,206.63,0.32,4.6,96.33,95.2,-1.2,8.64,-9.79,1.5,301.9,7.1,718.1,747.6,8.4,260.7,44.7,32.6,156.8,59.6
59614,54,32.0045086,-81.0584455,2919.4,9270,115.1,207.21,0.321,4.1,95.4,94.5,-0.9,7.88,-10.21,1.4,302,7.1,716.8,746.2,8.7,263.4,44.7,32.7,156.8,61
59615,54,32.0044344,-81.0572609,2935.1,9312,115.9,208.19,0.323,3.8,94.56,93.7,-0.8,7.22,-10.63,1.6,302.3,7.3,715.6,745.8,9,263.4,44.7,32.7,156.8,62.2
59616,54,32.0043732,-81.056086,2949.4,9345,116.7,209.35,0.325,3.4,93.77,93,-0.8,6.7,-10.97,1.3,302.1,7.1,714.7,745.3,9.1,263.9,44.7,32.6,156.8,63.3
59617,54,32.0043259,-81.0545779,2962.4,9382,117.6,210.71,0.327,3.1,92.92,92.2,-0.7,6.12,-11.24,1.2,302.1,7,713.7,744.7,9.3,263.8,44.7,32.7,156.9,64.5
59618,54,32.004293,-81.0534208,2974.2,9412,118,211.1,0.327,2.8,91.96,91.4,-0.6,5.64,-11.79,1.1,302.1,7,712.9,744.4,9.5,265,44.7,32.4,156.9,65.8
59619,54,32.0042761,-81.052267,2985.1,9435,118.2,211.3,0.328,2.8,90.8,90.5,-0.3,5.84,-12.2,1.1,302.2,7,712.2,743.8,9.5,267.1,44.7,31.9,156.9,66.8
59620,54,32.0042778,-81.0511133,2994.9,9467,118.1,211.1,0.328,2.9,89.62,89.4,-0.2,6.05,-12.59,1.3,302.5,7.2,711.3,743.9,9.5,266.9,44.7,31.5,156.9,67.8
59621,54,32.0042987,-81.0496149,3004.2,9502,118,211.1,0.327,2.9,88.54,88.4,-0.1,5.82,-13.02,1,302.3,6.9,710.4,745.2,9.4,266.8,44.7,31.2,156.9,68.9
59622,54,32.0043382,-81.0484583,3013.7,9532,117.9,210.91,0.327,2.6,87.56,87.4,-0.1,5.29,-13.43,1,302.4,6.9,709.6,745.7,9.4,265.6,44.7,31,156.9,70.2
59623,54,32.0043958,-81.0473001,3023.4,9560,117.9,210.71,0.327,2.3,86.54,86.4,-0.1,4.82,-13.73,0.7,302.2,6.5,708.8,745.9,9.5,264.8,44.7,30.9,156.9,71.4
59624,54,32.0044718,-81.0461406,3032.5,9582,117.9,210.71,0.327,2.1,85.39,85.4,0,4.46,-13.99,0.9,302.5,6.7,708.2,745.4,9.5,265.5,44.6,30.8,156.9,72.6
59625,54,32.0045676,-81.0446361,3040.8,9595,117.9,210.52,0.327,2.1,83.98,84.3,0.3,4.93,-13.95,0.9,302.5,6.7,707.8,745.9,9.6,267.9,44.6,30.7,156.9,73.5
59626,54,32.0046858,-81.043471,3048,9617,117.7,209.93,0.326,2.5,82.52,83,0.5,5.73,-13.91,0.8,302.5,6.6,707.2,743.8,9.7,268.3,44.6,30.5,156.9,74.2
59627,54,32.0048277,-81.0422995,3054.9,9650,117.3,209.74,0.325,2.9,81.15,81.7,0.5,6.55,-13.91,0.8,302.6,6.6,706.3,745.3,9.5,268,44.6,30.3,156.9,74.9
59628,54,32.0049928,-81.0411191,3062.7,9685,116.8,208.96,0.324,3.3,79.85,80.4,0.5,7.31,-13.87,0.8,302.7,6.5,705.4,743.9,9.4,266.7,44.6,30.2,156.9,75.5
